OrderID,BuyerID,TransactionDate,Amount,Currency,PaymentMethod,ChargebackFiled,PreviousChargebacks,AVSMatch,BillingAddressMatch,ShippingProof,DeliveryProof,BankAddressMatch,BuyerCountry,OrderPlatform,SellerID,DiscrepancyReported,InsightGenerated,DisputeResolved
40f2bed7-6afb-4c2b-bb80-d1c3b4adfc26,fad4f612-b316-4f3f-8f8b-1bfbdf1fc83d,2024-06-13,331.08,EUR,PayPal,1,1,N,N,Not Provided,Not Delivered,Y,Germany,eBay,3aaefa83-e437-488c-a81b-e2787cf3abf2,Yes,Yes,No
e6759c13-1a34-4898-88e4-3374e2d796df,c342d38e-6ef5-423a-a160-25ec28b30219,2024-03-22,14.02,INR,Credit Card,0,3,Y,Y,Provided,Not Delivered,N,Malaysia,Etsy,151e81df-ece9-4af7-87fe-9c60db063f95,No,No,No
e05ac0f5-c39a-4f17-aa40-28d82627c974,efbce7e3-655e-4aa2-9ed7-e9937c7cf913,2023-06-05,118.53,EUR,Credit Card,0,1,N,Y,Provided,Delivered,Y,Georgia,Shopify,8f24fb24-32d7-4166-ac74-ed8bf950a344,No,No,No
e3bbcdad-87da-4cb5-8a28-0863e186d588,c1118f67-b40c-4b64-abfb-45ab03fff94e,2023-06-25,355.29,INR,Bank Transfer,0,2,Y,Y,Not Provided,Delivered,Y,Egypt,Shopify,a73c16e4-05a5-4143-b378-a5233e8c105d,No,Yes,Yes
6b429142-94a2-4109-9cea-c06e8e427589,9bd310be-0c3f-4e65-897e-80b642141f73,2023-08-09,84.55,AUD,Bank Transfer,0,2,Y,Y,Not Provided,Not Delivered,Y,Haiti,Shopify,47653f0f-23de-48f5-ab6d-f4d6d4458972,Yes,Yes,No
04c3743b-d791-4017-b463-619acf7740f3,ce7c89c0-f1a1-48d9-9df8-38e22ba817a7,2025-03-30,292.61,USD,Bank Transfer,1,0,N,N,Provided,Not Delivered,N,Serbia,Shopify,ff1981d0-cb7c-4607-a1d1-e0b51ce3e25c,Yes,No,No
dd05ed91-6665-4639-aef2-5fbf515bff5b,bc47397e-7062-48d0-8143-8841a5f6faee,2024-07-05,114.45,EUR,Bank Transfer,0,0,Y,Y,Not Provided,Not Delivered,N,Swaziland,Shopify,90907820-43a3-4a77-9a72-8f0def6464aa,Yes,No,No
fb4fd6c2-b112-4849-a73c-115db9c13062,821833ac-b66c-4015-a981-d6cd320389fa,2025-04-19,230.12,AUD,PayPal,1,3,N,N,Not Provided,Not Delivered,N,Benin,Shopify,45e56c2b-81c0-4674-baa2-e10eab7ec786,Yes,Yes,No
0909d045-4cde-4dae-b6a0-17da86a284e8,98b2afb0-d51f-4304-80b9-f319dcbf42da,2023-10-25,435.04,INR,PayPal,0,3,Y,N,Not Provided,Delivered,N,Bermuda,Amazon,850ba15f-bf32-453a-90e8-ccf0c88e12b7,No,No,Yes
52d40816-c617-462f-9000-71b1b2864c8f,8c17e492-5685-452c-a1b8-f7ebe1dd00bc,2024-08-28,158.27,INR,Bank Transfer,1,0,N,Y,Provided,Not Delivered,N,Russian Federation,Etsy,c136cbf4-cc03-4470-a069-5f98f25cba46,No,No,No
0330dbc8-ea7a-4b57-beb4-0c32ade8c244,f765f62b-d58e-40c7-bb7e-1a81dbec3f5e,2024-02-18,346.13,INR,PayPal,1,3,Y,N,Provided,Delivered,N,Liechtenstein,eBay,b1f7251d-b48e-4f3d-af88-09fa6d5cefe5,No,Yes,Yes
5dcdb9e8-3f7d-4e54-8353-a7da07b31f46,9ffe4ccb-4f9c-48ba-b228-5b450ab4eac7,2024-08-19,224.76,EUR,Bank Transfer,1,1,Y,Y,Not Provided,Not Delivered,Y,France,Etsy,7bf737c0-8416-4cc1-b9bf-d6a0300fceb4,No,No,Yes
d8919c61-34f3-46ae-930d-a9ec33b76e26,a04cf113-0cf6-43af-bf94-1a34da5c9c29,2024-02-13,57.12,EUR,PayPal,0,1,N,N,Not Provided,Delivered,N,Macedonia,Amazon,f83013e2-1f88-44fc-8038-7c50b4e1dfda,Yes,Yes,Yes
985f85df-a579-4822-b74e-43770ac9a3e9,b93e857d-de7e-49e1-b8db-e6ab14cc17a9,2025-03-08,186.71,INR,Credit Card,0,2,N,Y,Provided,Not Delivered,N,Madagascar,Etsy,ee88eefd-4fbf-4893-b805-6dfa18450dfa,Yes,No,Yes
58bc4929-2f8c-4ff9-ac51-48ee964a408e,540771b7-e295-4723-91bb-fcd609296a52,2023-05-12,422.23,INR,PayPal,0,3,Y,N,Provided,Delivered,N,Djibouti,eBay,c4d77232-b592-434e-b014-ba12d28b044d,No,Yes,No
6b3c686a-4774-4398-8af5-7b7a8cc97def,e5d76563-3c22-471e-929a-30c3b843ae05,2023-11-18,486.79,INR,PayPal,0,0,Y,N,Provided,Not Delivered,N,Dominica,Shopify,98c30a78-37d7-41f2-b06e-ed0f7e11566d,Yes,No,Yes
ef4d478a-b195-485b-9a78-dfc0cc401018,89024d4b-ae20-49fa-9efa-22cb5ff71d9e,2023-06-09,424.09,EUR,Bank Transfer,0,1,N,N,Not Provided,Delivered,Y,Faroe Islands,Amazon,353d2713-8a44-47b7-a8f5-7d27422c1e89,No,No,Yes
26bbec32-b045-4a2f-a017-14ba7e48a1c8,d0c3989b-97a4-4c25-b6f0-31fbcd5dd210,2024-07-29,89.49,GBP,Bank Transfer,1,1,Y,N,Not Provided,Not Delivered,Y,Nicaragua,Amazon,2344384b-039a-4cae-8f0f-d787fd31312a,No,No,Yes
01dee1a1-9a01-4709-acf8-5508e1d49a09,c4329686-a807-47b7-8a13-30e0536320d4,2023-11-15,179.3,USD,Bank Transfer,1,0,N,N,Not Provided,Delivered,N,Faroe Islands,Shopify,1ee235b5-6f1c-4537-a717-6224698cf56c,Yes,Yes,Yes
96085016-2d16-410b-b48d-02d05bf3e13c,2b610d2d-9b6b-4351-8d2d-04788e33018d,2023-08-25,417.28,EUR,Bank Transfer,0,2,Y,N,Not Provided,Delivered,N,Greenland,Shopify,bf76dc9c-fa54-44d1-9b07-a306ed89a3cf,No,Yes,Yes
0030f3fb-01f7-4027-955c-7e9f7a793d3e,e837358b-cbd1-4d25-9967-2040d4044202,2024-10-21,281.41,AUD,Bank Transfer,0,0,Y,N,Provided,Not Delivered,Y,Afghanistan,Shopify,4e10634d-9310-46e0-809e-bae55f8604d5,Yes,Yes,Yes
931c8594-86b2-42d8-b5f0-3ec5442041ca,1e2192ac-b55c-4f74-8473-f1c2f5a48cf8,2023-09-22,390.33,USD,Bank Transfer,0,2,Y,Y,Not Provided,Not Delivered,N,Botswana,eBay,0e92772f-4235-4fff-8c0d-a9f5179c7cd6,No,Yes,No
b6ab174f-2d36-487f-8083-c02d8c00fe4c,bde6d0ae-ef41-40e2-b918-e78e0566921e,2023-09-02,391.11,GBP,Bank Transfer,0,1,N,N,Not Provided,Not Delivered,N,Iran,Shopify,16392abf-772b-42ec-9882-6572fd6d672d,No,No,No
905888bf-7976-40f9-9b5f-43b06485ea29,4c2ae2b3-bfc2-469c-b287-b1a084554bc8,2024-11-27,44.83,EUR,Bank Transfer,0,1,Y,Y,Not Provided,Not Delivered,N,Rwanda,Amazon,58be6f9b-aea4-44ac-9c5c-7406e9c1487a,Yes,No,Yes
3911ec3b-33fd-41eb-bdab-6e71d961edfa,45b500b3-41f1-45b6-8435-87c7f89619dd,2025-04-06,177.78,USD,PayPal,1,3,N,Y,Not Provided,Not Delivered,Y,Cyprus,Amazon,3af2efb1-adcc-4c2a-a1d0-e8ad22986a83,Yes,Yes,No
9709703c-eb57-44a2-bbba-38d15e17a07c,c9824bde-e2d6-434a-a7e3-2bd3ac820824,2024-12-23,244.72,EUR,PayPal,0,3,Y,Y,Provided,Not Delivered,Y,Montserrat,eBay,fa3b9d19-a872-4f4e-883e-f00b0ccc1e5a,Yes,No,Yes
6e48ba72-8bd9-4d52-a8bb-304c5ccd955c,a6ad5fba-a532-4f69-983b-e38255ce2ee7,2023-09-08,473.16,GBP,Credit Card,0,2,N,N,Provided,Delivered,Y,Isle of Man,Shopify,c46a0d66-0eb4-4642-b5a9-8395f7fee1ab,Yes,Yes,No
6f9c2d00-ea0d-47eb-8b8c-f4138556eaef,38df2cac-c1b1-4830-b4a5-941b91cbb74c,2024-07-19,450.13,EUR,Bank Transfer,1,1,N,N,Not Provided,Not Delivered,Y,Brunei Darussalam,eBay,dafd48b2-365b-4a6b-b4d9-7db4278fb3f0,Yes,No,No
7d6dc439-48a7-47be-8055-8dbbf2504339,bee0ada5-4ea0-4ec9-a063-ee07dfbe5c4e,2024-10-31,217.29,INR,Bank Transfer,1,3,N,Y,Provided,Delivered,N,Moldova,Shopify,ad986f4b-92c6-4a9b-9295-c0d38997fee8,No,Yes,Yes
b323592e-bd15-42c9-9802-87ed9a91e752,2f13f52a-bf12-4622-9428-bad0280c8868,2024-10-13,56.88,GBP,PayPal,1,3,N,N,Provided,Not Delivered,Y,Seychelles,Etsy,10e20af2-c228-46f0-b868-9cbed5639847,Yes,Yes,Yes
448e6d20-c098-41b7-812b-df9d0c04f9d2,2e121d62-16a2-4a5d-8d8b-e2c4b8932f1b,2024-12-07,208.23,AUD,Bank Transfer,1,1,Y,Y,Provided,Delivered,Y,Bosnia and Herzegovina,Amazon,e98c4c0e-499b-481e-b785-5c0049097e03,Yes,Yes,No
a47bc229-a657-427e-85fc-b47763ba97a1,bb6e9544-2ba7-455d-9878-ccd2e611f5f8,2024-03-07,272.59,INR,PayPal,0,2,Y,Y,Not Provided,Delivered,Y,Eritrea,eBay,47e4a458-0936-4bff-bd90-b13d2c98d7e7,Yes,No,Yes
fe7654e0-3112-409f-beaf-19d064bcedcb,641e56c9-6dac-4392-81d2-76a7ce09ff18,2023-07-13,453.15,GBP,Bank Transfer,0,2,N,Y,Not Provided,Not Delivered,N,Antigua and Barbuda,eBay,20d51fd1-ba35-46a0-8ca2-2ee9ce8cc14e,Yes,Yes,Yes
604da354-0eb5-49cf-b7e1-06f4a7d29a38,20f020f1-c66e-41cd-9aef-fa4075a121ea,2023-11-24,154.49,AUD,PayPal,1,2,Y,N,Not Provided,Delivered,N,Sudan,eBay,97485ba5-72b4-4072-9b92-3f704438310e,No,No,No
a83344e8-8684-4137-9f46-15dc9223e12d,81418714-f038-43d7-97cc-e20a74ae053a,2024-08-17,161.34,INR,Credit Card,1,2,Y,Y,Provided,Delivered,Y,Dominica,Shopify,071328a3-3789-42c9-b5f3-a26e09be59b2,Yes,Yes,No
5333bd70-ac73-4119-addf-72e4058aab59,8cec2bf5-e901-4b11-b23b-25a981e046c4,2023-07-29,317.32,INR,Bank Transfer,0,2,Y,N,Provided,Not Delivered,Y,Vietnam,Amazon,1c910704-a66f-4234-b49f-2bfef446f3f1,No,Yes,No
5ceeb4b5-3f1f-4ad9-91ee-6a0c7f28db0e,51e94c79-adeb-4974-8609-40f792b7f277,2025-02-06,257.54,INR,Bank Transfer,1,1,N,Y,Not Provided,Delivered,Y,Sri Lanka,Etsy,c0c1b57b-1b51-4668-9379-c452f509cf65,No,No,Yes
97182387-a6e5-4cbc-94a9-69fc892b9dc9,73368923-7264-408f-86dd-4f4f91a7a4cc,2024-09-28,105.98,USD,PayPal,1,3,N,N,Provided,Delivered,N,Micronesia,Amazon,aa62f594-1eaf-44b2-969e-e9dab306f9eb,No,No,No
08ba3f66-b596-4a46-8fd0-fc309e875edb,4a5edcea-ee7b-48c8-9cba-54ad1c8a6250,2023-12-08,80.92,GBP,Credit Card,0,1,Y,N,Provided,Delivered,Y,Lebanon,Shopify,03050e4e-9e19-4a55-a371-53036a5f3d89,No,No,No
68c2382b-eab6-43af-b0f9-ce5838f401f3,9955ea9a-1f04-452a-9e41-7e027833fb29,2023-11-19,249.85,AUD,Credit Card,0,3,N,N,Provided,Delivered,N,Reunion,Amazon,70816a34-8b7d-4c9d-95c8-69f26cf98fae,Yes,No,No
485469ec-46dd-46c1-ba14-3f637f33d5b1,f4a212fd-20f0-4519-a04c-7ec0dabe8401,2024-02-11,391.9,GBP,Bank Transfer,1,0,Y,Y,Not Provided,Not Delivered,N,Bhutan,Shopify,f95f040e-a888-40d3-a75d-da380d929fe8,No,No,Yes
e6d2b4cf-165f-41e2-977c-f2ae98d1bbfa,b9f2270a-40e6-4c06-bbff-a6111f146e6c,2024-02-27,391.63,GBP,Credit Card,1,1,N,Y,Provided,Delivered,N,Liechtenstein,Shopify,7a245730-b309-4c4c-95c6-25e4077e1671,No,Yes,Yes
17057f0d-4154-4915-9d62-c575048b34b2,8b0793c4-5f6a-4189-9aee-bd853b3371b3,2024-09-22,488.14,GBP,Credit Card,0,3,N,N,Not Provided,Delivered,N,Nicaragua,Etsy,d84c1e2d-fe5a-4e32-a49d-48beddff3a94,Yes,No,Yes
3ca8bf81-1b0e-45cf-955e-69fbd98043a8,023d7177-71f4-4d18-9951-c7991e673144,2024-04-03,197.53,GBP,Credit Card,0,3,N,N,Not Provided,Not Delivered,N,Moldova,Shopify,06d2dfcb-8dd3-4272-b344-268fa341bb5d,No,Yes,Yes
f9efe7d5-bf43-46a5-9baa-94c488166ae5,699b3b01-0df3-480c-8f04-0d81d45c8ad2,2023-10-26,202.07,INR,Bank Transfer,0,2,N,N,Not Provided,Delivered,Y,Saudi Arabia,Etsy,e0c39138-b75b-4d46-9264-56d140578aef,No,Yes,No
2a13d4ce-3ad0-4585-92e4-e82593aa8737,712ad257-7d9c-45ca-a6bb-244e4986362b,2023-08-03,10.89,AUD,PayPal,0,3,N,Y,Provided,Not Delivered,N,Rwanda,Shopify,6c6ac4d5-7cc7-4e34-94b3-f2f4a5f6f739,No,Yes,Yes
c47ee65a-698d-41df-8ac3-42327da41e43,356ea8c9-05f5-4625-b84d-74382b06e3c2,2024-09-18,416.66,AUD,PayPal,0,3,Y,N,Not Provided,Delivered,Y,Romania,Amazon,d7fca85b-c207-4ad6-b0c9-c542b32edd1e,Yes,Yes,Yes
d32eda0f-5a78-42e1-a1c9-929f1e510001,8e4255a0-0a21-4168-906b-09e0f17d02df,2024-06-14,326.85,USD,Bank Transfer,1,2,N,N,Provided,Delivered,Y,Marshall Islands,Amazon,a884b922-e760-4447-82bb-6af36d5226d5,No,No,Yes
17f76b5c-0c09-46db-8f75-bc58fd7889ef,0f785db7-2764-401f-afa7-00480c82e8e4,2024-06-20,387.26,INR,Bank Transfer,1,3,N,Y,Not Provided,Delivered,Y,Romania,Shopify,d438d645-912c-4f7e-9b81-60fa3b0f093f,No,No,Yes
1fdb217f-d9db-473c-9f24-7a0c2759eac9,c8291b6a-01fa-4bae-a2b8-b24766dcf013,2024-10-01,240.61,AUD,Credit Card,0,2,Y,N,Provided,Not Delivered,N,Eritrea,Etsy,c984cfa6-b4a5-4c7a-adef-3a708964be57,No,No,Yes
f4dfffb1-1bf9-4122-8f2e-b2eddac6c6f1,884849df-1408-4a78-a4af-97b0a0105a14,2024-07-14,460.89,AUD,Bank Transfer,0,1,Y,Y,Provided,Delivered,Y,Guyana,Etsy,b38c8530-6d43-4c6e-81f7-c31af3c4b861,Yes,No,No
623190c9-dd60-4c19-8bf7-14add8dcc8ae,83efb60a-b70d-41e3-804f-57dac42d60e6,2025-03-06,24.27,EUR,Bank Transfer,0,1,N,N,Provided,Not Delivered,Y,Montserrat,eBay,2122e031-839d-403d-ae74-dbb0cdfbf8c0,Yes,No,No
51eec456-2ca1-440a-a2d9-ae837c091f35,f57d4148-8bc3-4412-b4b6-71e3102dd04f,2023-05-07,66.49,INR,Credit Card,0,1,Y,N,Provided,Not Delivered,Y,Guinea-Bissau,Etsy,fa60e536-6091-4b38-9d39-76ee6fdd2ae8,No,Yes,No
8840f007-064e-4b83-af98-2d947edd2480,0e08bbce-dbc7-43d9-8895-a9d8e9945ca7,2024-03-20,194.25,GBP,Credit Card,1,0,N,Y,Not Provided,Not Delivered,Y,Dominican Republic,Amazon,3092a628-3328-4dc2-942d-03e19cf5a4df,Yes,No,No
4f1be99c-316e-4285-b5b2-8dfec52d96b8,92b01754-760f-4a5f-a760-e12526009cfa,2023-10-16,51.7,INR,Bank Transfer,0,3,Y,Y,Provided,Delivered,Y,Ghana,eBay,608bd7cd-5992-44f4-92b4-70d99658dd2d,Yes,Yes,Yes
d10a8fe7-96f9-4be1-aefe-132b547950e9,52a14e88-c9c6-40b8-9be3-55d0aab6936e,2025-01-09,53.07,USD,Credit Card,0,3,N,N,Provided,Not Delivered,Y,Bhutan,eBay,61de1f0f-78d9-4466-9669-fa3840be9d6b,No,Yes,No
2b74389d-3d38-4859-b810-cd78a75a7cfe,b936fd1a-4b87-480b-a741-096d1fb475e3,2023-11-19,287.77,USD,PayPal,0,2,Y,N,Provided,Delivered,Y,Cocos (Keeling) Islands,Amazon,ec90e4e4-d17c-4fbb-bef4-cb308fa5b5d1,Yes,Yes,Yes
4bc7051b-9711-4924-80d5-59d4628d87fd,19bff25f-51e8-45c6-8653-b5d03d1acf4e,2023-11-15,115.9,INR,Credit Card,0,0,Y,Y,Provided,Not Delivered,N,Equatorial Guinea,Etsy,d3a18fe6-c18f-4990-bd44-7a0547417651,Yes,Yes,No
63d14466-dbe7-4fb7-9aa7-9a0544a0321d,dd7e476f-0e4b-4083-ae5d-62043ffbb8c0,2023-09-03,317.0,AUD,Credit Card,0,0,Y,Y,Not Provided,Delivered,Y,Poland,Shopify,2b73d644-24b8-4265-8176-3ea6a0e824b4,No,Yes,No
ffdedc97-a687-4e4a-8275-663e85ae7d15,085e7a34-dac6-4349-9d90-b9b10f697e4f,2023-10-26,465.41,USD,Bank Transfer,1,1,N,N,Not Provided,Delivered,Y,Nauru,Etsy,39ea1668-4d56-4d8e-839b-fe0b195a0d68,No,Yes,No
b86adf6c-14c3-4bb5-9852-3bc0dac98b86,fdde33e3-e509-4fa4-81eb-05ad96877742,2024-12-05,413.7,GBP,Bank Transfer,0,1,N,N,Not Provided,Not Delivered,Y,Pitcairn Islands,Etsy,cfc4b2d7-f7e7-48ee-8593-2a95b78a5fc5,Yes,Yes,No
5fc2fff4-43a3-4a0d-a567-b1ccd464fe66,8dd47bea-e110-4656-9643-92ba007d64b0,2024-10-25,131.73,USD,Bank Transfer,0,2,N,N,Not Provided,Not Delivered,N,Aruba,eBay,cd90eab2-dbac-4499-bc12-460c5a0cd6dc,Yes,Yes,No
fb87cf23-aecd-4274-97bb-9daa35450dff,855ad2ae-436a-4037-8d0b-28b97ef724c1,2024-04-13,53.93,USD,Credit Card,1,1,Y,Y,Provided,Not Delivered,Y,Dominican Republic,Amazon,1fe0c51d-bf5c-4b8f-a364-19601a26097f,Yes,Yes,No
58b3bfb8-c01f-45e3-ad6b-73336e61d8b1,a7547315-a228-4090-8cc1-0724b5903021,2023-11-22,475.59,INR,Credit Card,0,1,Y,N,Not Provided,Delivered,Y,Slovakia (Slovak Republic),Shopify,29943fe2-4d8f-4fcd-99ef-ab61cc680f7f,No,Yes,No
f582c75a-a05a-461e-8093-a93b178ca76b,cc0d7eed-066d-4673-8371-f2095634e914,2025-02-03,497.3,INR,Credit Card,1,3,Y,N,Not Provided,Not Delivered,N,El Salvador,Shopify,32732f42-008f-4154-b227-25094a082ce9,Yes,Yes,No
d7cb840e-bdae-4ae2-b19d-24ad7a79fcf0,18fd59f0-be26-493e-b11d-c436b47a41b8,2023-12-29,193.5,AUD,Credit Card,0,0,N,Y,Not Provided,Delivered,Y,Fiji,Amazon,6fb530bc-5b31-40b3-9341-347106141c3c,Yes,No,No
d741222f-12b2-49e0-be6c-8951068ca194,3a934b73-e4bc-476a-8e22-36cf06972dbc,2025-02-28,235.73,GBP,Credit Card,0,3,Y,N,Not Provided,Delivered,Y,Zimbabwe,Shopify,102fde74-1323-4839-ab55-e338d6e228d2,No,Yes,Yes
ac705f76-fe7a-495b-8afc-3e3aa6c19f8d,e3e032c9-696a-4324-bc23-c7dcdf256129,2024-11-07,81.21,AUD,Credit Card,1,1,Y,Y,Provided,Delivered,Y,Swaziland,Etsy,c666a0b8-a9e7-4412-8a78-c64eddcc6682,Yes,No,No
6ee62716-408a-4f7d-90de-afaa1ce64f08,5686313d-4240-4d73-ae9d-751c74e47b9e,2024-04-10,357.99,INR,PayPal,0,1,Y,N,Provided,Not Delivered,N,Burundi,Amazon,48360ff9-f9f0-49f8-9652-5a3b18b793e0,Yes,No,Yes
c3834e7a-d0a8-4d43-80ae-21fd0d73f559,f3675e36-1c63-4515-bdee-1b01f3dd1759,2023-07-26,216.7,AUD,Credit Card,1,3,N,N,Not Provided,Delivered,Y,Finland,eBay,8bb77ab3-e821-4c37-a334-1f488aaab4aa,No,No,Yes
9387f160-b793-47b2-b397-5b231b40af69,ae2cb244-cb91-4d02-959f-5581a98e9ba2,2024-07-14,403.48,INR,PayPal,0,3,N,Y,Provided,Delivered,Y,Nicaragua,Amazon,367034cc-62c6-4ab9-b078-6c0731d112b0,Yes,Yes,No
f61ed233-88dd-4e86-b5a5-5bfe607caba4,00480cee-f862-41d5-bd2d-4b273330c93d,2025-04-10,292.88,AUD,PayPal,0,1,Y,Y,Not Provided,Delivered,Y,Guinea-Bissau,Shopify,e936eb88-848a-48b2-a7ca-d17fc0aa3362,No,Yes,No
26fc574c-358d-4e42-ad1e-054f5fb786f4,42f7ee10-8e81-47fa-aecd-2f9099560ee7,2023-12-24,30.96,INR,Credit Card,0,2,Y,N,Not Provided,Delivered,Y,Micronesia,Amazon,ae135f9b-65ab-48b6-bcf7-df8b504bbbed,No,Yes,No
8a36d030-11d0-4d54-b50e-61b1d97eb2fc,d7b3a668-b6ee-4ce4-b3a6-10d4f06d0016,2025-01-25,174.13,AUD,PayPal,1,1,N,N,Provided,Not Delivered,N,Andorra,Shopify,f40bc1d6-4160-4d75-bab1-b18bd441835f,Yes,Yes,Yes
1f2ae264-c8bb-41fe-bfb6-230d6057b5b7,757614e9-5d25-4b6b-8bc7-5f4f6f1b9dea,2023-06-02,406.21,EUR,Bank Transfer,0,1,Y,Y,Provided,Not Delivered,N,Poland,Etsy,459853a3-9680-439b-a1dc-82c3fcd418d1,No,Yes,No
d81daf95-84d2-4413-ae70-81b480f74263,dbbf5c8a-d963-4fd0-8a23-45e1b6c1b923,2023-09-14,347.18,AUD,Bank Transfer,1,3,Y,Y,Provided,Delivered,Y,Lesotho,eBay,b11f88ec-9ff2-471b-b44f-ce2904cc6052,No,No,Yes
2c9ed814-35c9-4d95-b286-58301ce06fbc,4cd20ae4-53dc-4d5e-9bf7-a4654ce94c6f,2024-06-21,319.94,USD,PayPal,1,0,Y,Y,Not Provided,Not Delivered,Y,Pitcairn Islands,eBay,acc3162b-f422-46ad-8235-b15aecbad704,No,Yes,Yes
dcb7c7fc-5011-42dd-be33-44a0bb1f8311,346efcb2-045f-4c11-afbc-c2a8160e2a3f,2023-09-04,339.53,AUD,Credit Card,0,3,Y,N,Provided,Not Delivered,N,Saint Lucia,Amazon,bc336a0b-eeda-4d02-9d6e-ae160a71a0f6,No,No,Yes
0111aca2-9949-47f1-a83d-53d5bce4588e,96e6002e-5afe-45ba-93ce-16d215cbe92c,2023-08-08,306.47,GBP,Credit Card,1,2,Y,Y,Provided,Not Delivered,N,Gambia,Etsy,25f6c9d7-bc57-48ac-b4d3-6e40e7f01736,Yes,No,Yes
6f94ed84-4cb0-4f1b-b6eb-3b81b26d1e8a,03be7256-f274-49fa-a7b9-204a5780c85e,2025-02-10,324.15,EUR,Credit Card,0,3,Y,Y,Not Provided,Delivered,Y,Honduras,Etsy,48107ab4-125d-47d1-963e-9fff8f753a75,No,No,Yes
0bc6174e-d9cd-4b91-97e7-ea726a65113d,0805ba73-2ed2-4ec9-aeeb-5b1a2638cd6d,2024-10-03,314.01,GBP,Credit Card,0,3,Y,N,Not Provided,Not Delivered,Y,Afghanistan,Amazon,65de4709-20e0-4391-8f35-5dc5b129e10f,Yes,No,No
dac72563-12dd-4cc4-8fe2-86b13133e8b9,7b44e8eb-cc6d-4b53-b9c4-53e00dc8a8e6,2024-03-28,271.38,INR,Bank Transfer,0,3,Y,Y,Not Provided,Delivered,Y,Lao People's Democratic Republic,Shopify,2e6c4490-6c8c-4661-ad6c-21d6a3b4c8cb,No,No,Yes
f26bfc7a-dccc-4749-bef4-823bccfcd80e,54990a2d-01cc-44a6-8c35-30d27456bc98,2023-06-01,381.3,USD,Bank Transfer,0,0,Y,N,Provided,Delivered,N,Cyprus,Etsy,8c8e4b7d-a2f2-4987-8c60-1c1504c11c2d,No,No,No
bc9979c4-d0fa-49e7-ad61-77be2de4e15d,372e00c2-2afc-499a-a8e9-8e62105df897,2024-02-19,191.05,EUR,Bank Transfer,0,1,N,N,Provided,Delivered,N,Hungary,eBay,83e5f25f-0902-4caf-b97e-90dfbde4a7fa,Yes,No,No
cd8f1e8b-cac8-4101-b59c-daec3adc2893,01594608-9340-46a4-a139-9c462868aa77,2024-01-29,242.87,USD,Credit Card,0,2,N,N,Not Provided,Not Delivered,N,Falkland Islands (Malvinas),Etsy,555fc57a-cdd3-4d98-af99-47d75778b39d,No,Yes,Yes
0339d23b-763b-49ea-b9be-64e1b08d0f95,31116ef6-2e92-4b8e-8301-850137d7ef96,2023-12-10,206.71,EUR,Credit Card,1,1,N,Y,Not Provided,Not Delivered,Y,Iran,Etsy,a65f06a9-93ab-4944-a5fc-69e270b2fbf7,Yes,Yes,Yes
431d779a-dec3-4099-9ca7-b806649ddd51,efa68c03-f081-4375-817d-296fce50d8e2,2024-04-29,112.51,AUD,PayPal,0,2,N,Y,Not Provided,Delivered,N,Antarctica (the territory South of 60 deg S),eBay,e556bc28-72f2-496e-9e1e-e28e4a7482a8,No,No,Yes
62fe8d68-95f4-4a1f-a1d2-92ab36f4851f,c36d1198-b565-4178-864f-0ae5483046e8,2024-06-01,167.73,INR,PayPal,1,3,Y,N,Not Provided,Not Delivered,N,Trinidad and Tobago,Shopify,77716257-a4bf-41af-a660-823398a33330,No,Yes,No
16b9315a-eea6-4d23-aaf3-913e301c8730,b642bf37-9b10-46eb-8fa8-5e55af292f5d,2023-06-17,36.96,EUR,PayPal,0,3,Y,N,Not Provided,Not Delivered,Y,Iran,Etsy,589d5ede-a34a-4ca7-8bd1-86edba8b4a30,No,No,No
6766ec38-efda-4524-9ea3-247219cf40ca,e8c5b046-8e52-41ae-9d97-cf1fe26e787a,2024-01-13,169.51,INR,Bank Transfer,1,0,Y,Y,Provided,Delivered,Y,Mongolia,eBay,2e01ce40-1f65-43a4-9d79-b1e11f6f9dca,Yes,No,Yes
bb90ead7-f7c0-4d5d-be9f-e979e58b8570,92843d9a-9879-4417-8fde-b22bd701f141,2025-04-11,201.39,GBP,PayPal,0,2,N,N,Not Provided,Delivered,N,Kazakhstan,Amazon,3e3f2ea1-6c2d-4136-a4c0-d10222704546,No,Yes,No
4feeae95-f1f9-4473-b52c-848bb8a79810,0fe4df80-f6e0-4344-a219-dcc93c5f8223,2024-08-05,55.76,INR,PayPal,1,1,N,Y,Not Provided,Delivered,Y,Macedonia,Shopify,284f6665-0d5a-4535-b109-7442cc9531ea,Yes,Yes,No
cdb3c99f-5cda-4bc5-9dbc-c13a03cd67d9,3ce22da0-8301-4ac9-adda-dfb10e748b76,2025-02-27,118.02,EUR,Credit Card,0,3,Y,Y,Provided,Delivered,N,Wallis and Futuna,eBay,899e09d8-ae51-4148-8172-9ab99b3b7664,Yes,Yes,Yes
dd17b027-90fc-4f5b-b847-cd1e8731f19c,a67a386b-7b2e-4598-a9be-607c03c1a5ee,2023-11-27,132.28,INR,PayPal,1,3,Y,Y,Not Provided,Not Delivered,N,Costa Rica,eBay,747224a5-8c7b-44e1-bc43-f578d839d0d8,No,No,Yes
